query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,fold_enrichment,depth,species_code,species_label
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0009081,GO:BP,branched-chain amino acid metabolic process,25907,3240,,IBA,SDSL,12.243383742911153,10,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,281,92,3,0.03260869565217391,0.010676156583629894,GO:0009141,GO:BP,nucleoside triphosphate metabolic process,25907,3294,,"IDA IEA,IMP ISS IBA IEA,ISS IEA","PGAM2,ENPP3,COX11",3.0063824849141265,12,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0060544,GO:BP,regulation of necroptotic process,25907,14522,,IMP,BOK,12.243383742911153,11,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0008156,GO:BP,negative regulation of DNA replication,25907,3114,,ISO,ATG7,12.243383742911153,21,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0016556,GO:BP,mRNA modification,25907,5222,,IEA,TRUB2,12.243383742911153,10,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0031048,GO:BP,regulatory ncRNA-mediated heterochromatin formation,25907,6975,,IBA,ZNFX1,12.243383742911153,36,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0044321,GO:BP,response to leptin,25907,10858,,IDA ISO IEA,LRP2,12.243383742911153,5,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,130,92,2,0.021739130434782608,0.015384615384615385,GO:0051701,GO:BP,biological process involved in interaction with host,25907,13711,,"IMP IEA,IMP","NPC1,VPS18",4.332274247491639,3,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0031639,GO:BP,plasminogen activation,25907,7209,,IEA,KLKB1,12.243383742911153,15,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0042730,GO:BP,fibrinolysis,25907,10237,,IEA,KLKB1,12.243383742911153,32,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:1905709,GO:BP,negative regulation of membrane permeability,25907,24427,,IMP,BOK,12.243383742911153,4,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0016237,GO:BP,microautophagy,25907,5155,,IBA,ATG7,12.243383742911153,8,mmusculus,mmusculus
query_1,FALSE,0.19878754389651299,23,92,1,0.010869565217391304,0.043478260869565216,GO:0006851,GO:BP,mitochondrial calcium ion transmembrane transport,25907,2508,,ISS IEA,SPG7,12.243383742911153,17,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0018208,GO:BP,peptidyl-proline modification,25907,5342,,ISS IEA,PPWD1,11.733242753623188,8,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0006298,GO:BP,mismatch repair,25907,2099,,ISS IBA IEA,EXO1,11.733242753623188,14,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0015669,GO:BP,gas transport,25907,4775,,ISO,AQP4,11.733242753623188,4,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0033617,GO:BP,mitochondrial cytochrome c oxidase assembly,25907,8259,,IDA IBA IEA,COX17,11.733242753623188,14,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0061179,GO:BP,negative regulation of insulin secretion involved in cellular response to glucose stimulus,25907,15060,,IMP,PIM3,11.733242753623188,91,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:1904358,GO:BP,positive regulation of telomere maintenance via telomere lengthening,25907,23383,,ISS IEA,DHX36,11.733242753623188,38,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,132,92,2,0.021739130434782608,0.015151515151515152,GO:0045727,GO:BP,positive regulation of translation,25907,11407,,"ISS IEA,ISS IEA","DHX36,TRUB2",4.26663372859025,36,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:1902074,GO:BP,response to salt,25907,21705,,ISO,ATG7,11.733242753623188,3,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0043506,GO:BP,regulation of JUN kinase activity,25907,10646,,IDA,EPHA4,11.733242753623188,33,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,284,92,3,0.03260869565217391,0.01056338028169014,GO:0008406,GO:BP,gonad development,25907,3173,,"IMP,IMP,IEA","LRP2,ADRM1,BOK",2.974624923453766,13,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0042744,GO:BP,hydrogen peroxide catabolic process,25907,10244,,ISS IEA,PXDN,11.733242753623188,8,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0042026,GO:BP,protein refolding,25907,9841,,IBA IEA,CRYAA,11.733242753623188,13,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0039694,GO:BP,viral RNA genome replication,25907,9780,,IMP,ATG7,11.733242753623188,18,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0036336,GO:BP,dendritic cell migration,25907,9484,,IEA,CALR,11.733242753623188,7,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0003148,GO:BP,outflow tract septum morphogenesis,25907,1578,,IMP,LRP2,11.733242753623188,17,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,133,92,2,0.021739130434782608,0.015037593984962405,GO:0033559,GO:BP,unsaturated fatty acid metabolic process,25907,8228,,"IDA IEA,ISS IBA IEA","HPGDS,PTGR1",4.2345537757437075,13,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0050860,GO:BP,negative regulation of T cell receptor signaling pathway,25907,13136,,IGI,ELF1,11.733242753623188,40,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0033003,GO:BP,regulation of mast cell activation,25907,7915,,IMP,ENPP3,11.733242753623188,15,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,132,92,2,0.021739130434782608,0.015151515151515152,GO:0035966,GO:BP,response to topologically incorrect protein,25907,9287,,"IMP,ISS IEA","BOK,CLU",4.26663372859025,3,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0006515,GO:BP,protein quality control for misfolded or incompletely synthesized proteins,25907,2229,,ISA IBA,CLPP,11.733242753623188,10,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0032727,GO:BP,positive regulation of interferon-alpha production,25907,7717,,IEA,DHX36,11.733242753623188,39,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,8499,92,37,0.40217391304347827,0.0043534533474526415,GO:0032501,GO:BP,multicellular organismal process,25907,7557,,"IGI,IEA,IMP IGI IBA,IEA,ISO,IMP ISS ISO IEA,IMP,IMP,IEA,IEA,IMP,IMP,ISO,IGI,IMP,IMP,IDA IMP IGI ISO IBA IEA,IMP,ISO,IMP ISO IEA,IMP,IEA,IDA IMP ISO NAS,IMP ISS IEA,IMP,IMP,IEA,ISA IEA,IDA IMP IGI ISO IEA,ISS IEA,IEA,IMP IGI IBA IEA,ISS ISO IEA,IMP,IGI,IMP,IMP IEA","CASP7,CALR,NPC1,PGAM2,ARF1,DHX36,ACADM,ATG7,RDH5,FNTB,PLOD3,ENPP3,ALDH2,HPGDS,LIAS,ATAD1,EPHA4,RTCB,CDK9,LRP2,AP1S2,CTRB1,CASP1,PXDN,EXO1,ADRM1,KLKB1,ANXA4,AQP4,ANLN,BOK,CRYAA,CLU,CNPY2,ELF1,CIR1,ARNT",1.2259229986136477,1,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,132,92,2,0.021739130434782608,0.015151515151515152,GO:0006690,GO:BP,icosanoid metabolic process,25907,2390,,"IDA IEA,ISS IBA IEA","HPGDS,PTGR1",4.26663372859025,8,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0032042,GO:BP,mitochondrial DNA metabolic process,25907,7285,,ISO,ATG7,11.733242753623188,13,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,24,92,1,0.010869565217391304,0.041666666666666664,GO:0002089,GO:BP,lens morphogenesis in camera-type eye,25907,673,,IMP,CRYAA,11.733242753623188,18,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,133,92,2,0.021739130434782608,0.015037593984962405,GO:0098754,GO:BP,detoxification,25907,18624,,"ISO,IEA","ALDH2,PXDN",4.2345537757437075,4,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,286,92,3,0.03260869565217391,0.01048951048951049,GO:0010001,GO:BP,glial cell differentiation,25907,3807,,"IMP,IEA,ISS IEA","EPHA4,BOK,CLU",2.953823350562481,12,mmusculus,mmusculus
query_1,FALSE,0.20108719399596023,1053,92,7,0.07608695652173914,0.006647673314339981,GO:0000902,GO:BP,cell morphogenesis,25907,238,,"ISS ISO IEA,IMP,IMP,IDA IMP IGI ISO IBA IEA,IMP ISO,IMP,ISS ISO IEA","DHX36,ATG7,PLOD3,EPHA4,LRP2,CRYAA,CLU",1.871970353854412,4,mmusculus,mmusculus
query_1,FALSE,0.20190777255090012,134,92,2,0.021739130434782608,0.014925373134328358,GO:0008203,GO:BP,cholesterol metabolic process,25907,3116,,"IEA,ISO","NPC1,SCP2",4.20295262816353,10,mmusculus,mmusculus
query_1,FALSE,0.2052736188432925,289,92,3,0.03260869565217391,0.010380622837370242,GO:0002699,GO:BP,positive regulation of immune effector process,25907,1215,,"IMP,IMP,IMP","DHX36,ENPP3,CASP1",2.9231608244320744,9,mmusculus,mmusculus
query_1,FALSE,0.2052736188432925,289,92,3,0.03260869565217391,0.010380622837370242,GO:0045137,GO:BP,development of primary sexual characteristics,25907,11140,,"IMP,IMP,IEA","LRP2,ADRM1,BOK",2.9231608244320744,8,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:0098974,GO:BP,postsynaptic actin cytoskeleton organization,25907,18736,,ISO,ARF1,11.263913043478261,12,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:0006359,GO:BP,regulation of transcription by RNA polymerase III,25907,2127,,ISS IEA,DHX36,11.263913043478261,33,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:1902230,GO:BP,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,25907,21838,,ISS IEA,CLU,11.263913043478261,43,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:1900117,GO:BP,regulation of execution phase of apoptosis,25907,20146,,ISS IEA,BOK,11.263913043478261,9,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:0032352,GO:BP,positive regulation of hormone metabolic process,25907,7458,,IEA,ARNT,11.263913043478261,11,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:0051900,GO:BP,regulation of mitochondrial depolarization,25907,13790,,IMP,BOK,11.263913043478261,11,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:0140467,GO:BP,integrated stress response signaling,25907,19533,,IMP,BOK,11.263913043478261,14,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,291,92,3,0.03260869565217391,0.010309278350515464,GO:0002218,GO:BP,activation of innate immune response,25907,751,,"NAS,IMP,IEA","CASP1,ZNFX1,IPO5",2.90307037203048,33,mmusculus,mmusculus
query_1,FALSE,0.20663711248952407,25,92,1,0.010869565217391304,0.04,GO:0006833,GO:BP,water transport,25907,2496,,IDA IMP IGI ISO IBA TAS IEA,AQP4,11.263913043478261,5,mmusculus,mmusculus
query_1,FALSE,0.2083472698639897,469,92,4,0.043478260869565216,0.008528784648187633,GO:0001819,GO:BP,positive regulation of cytokine production,25907,474,,"IMP IEA,IDA IMP ISO NAS,ISS IEA,IEA","DHX36,CASP1,CLU,ARNT",2.4016872160934457,33,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0042423,GO:BP,catecholamine biosynthetic process,25907,10071,,IMP,ALDH2,10.830685618729097,14,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0006691,GO:BP,leukotriene metabolic process,25907,2391,,ISS,PTGR1,10.830685618729097,9,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,1736,92,10,0.10869565217391304,0.00576036866359447,GO:0042127,GO:BP,regulation of cell population proliferation,25907,9890,,"IEA,IMP ISO,IMP,IGI,IEA,IEA,IMP,ISO,ISS IEA,ISS ISO IEA","CALR,FNTB,ENPP3,HPGDS,COX17,EPHA4,LRP2,RIDA,BOK,CLU",1.6221072931276297,6,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:1900101,GO:BP,regulation of endoplasmic reticulum unfolded protein response,25907,20136,,IMP,BOK,10.830685618729097,27,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0022010,GO:BP,central nervous system myelination,25907,6532,,ISS IEA,CLU,10.830685618729097,22,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0061615,GO:BP,glycolytic process through fructose-6-phosphate,25907,15369,,IDA,PGAM2,10.830685618729097,58,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0034315,GO:BP,regulation of Arp2/3 complex-mediated actin nucleation,25907,8506,,ISS ISO,ARF1,10.830685618729097,23,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0045540,GO:BP,regulation of cholesterol biosynthetic process,25907,11257,,ISO,SCP2,10.830685618729097,33,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,867,92,6,0.06521739130434782,0.006920415224913495,GO:0019725,GO:BP,cellular homeostasis,25907,5988,,"IEA,IMP,IEA,IMP,IDA ISO IEA,IMP","ARF1,ATG7,COX11,PIM3,AQP4,BOK",1.9487738829547163,2,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,139,92,2,0.021739130434782608,0.014388489208633094,GO:0050773,GO:BP,regulation of dendrite development,25907,13076,,"ISS ISO IEA,ISO IEA","DHX36,EPHA4",4.051767281826713,29,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0008211,GO:BP,glucocorticoid metabolic process,25907,3124,,IDA,CBR1,10.830685618729097,5,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0061097,GO:BP,regulation of protein tyrosine kinase activity,25907,14991,,IGI,EPHA4,10.830685618729097,35,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,139,92,2,0.021739130434782608,0.014388489208633094,GO:1903305,GO:BP,regulation of regulated secretory pathway,25907,22562,,"ISO,IEA","ARF1,VPS18",4.051767281826713,20,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0070129,GO:BP,regulation of mitochondrial translation,25907,15704,,ISS IEA,TRUB2,10.830685618729097,29,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0009713,GO:BP,catechol-containing compound biosynthetic process,25907,3596,,IMP,ALDH2,10.830685618729097,8,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0071404,GO:BP,cellular response to low-density lipoprotein particle stimulus,25907,16426,,IDA,NPC1,10.830685618729097,9,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0031579,GO:BP,membrane raft organization,25907,7185,,IEA,NPC1,10.830685618729097,5,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0106118,GO:BP,regulation of sterol biosynthetic process,25907,19007,,ISO,SCP2,10.830685618729097,21,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0032291,GO:BP,axon ensheathment in central nervous system,25907,7413,,ISS IEA,CLU,10.830685618729097,10,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0065005,GO:BP,protein-lipid complex assembly,25907,15665,,ISO,ARF1,10.830685618729097,9,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,293,92,3,0.03260869565217391,0.010238907849829351,GO:0009743,GO:BP,response to carbohydrate,25907,3625,,"IMP,IMP,ISO","ATG7,PIM3,AQP4",2.8832541920166195,4,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,138,92,2,0.021739130434782608,0.014492753623188406,GO:0001838,GO:BP,embryonic epithelial tube formation,25907,493,,"IMP,IMP","LIAS,LRP2",4.081127914303718,19,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,472,92,4,0.043478260869565216,0.00847457627118644,GO:0014706,GO:BP,striated muscle tissue development,25907,4622,,"IEA,IMP,IMP,IMP","CALR,ACADM,ATG7,LRP2",2.386422254974208,5,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,1286,92,8,0.08695652173913043,0.006220839813374806,GO:0009968,GO:BP,negative regulation of signal transduction,25907,3791,,"IEA,ISS IEA,IEA,IEA,IMP,IMP,ISS IEA,IGI","CALR,NPC1,VPS18,EPHA4,LRP2,BOK,CLU,ELF1",1.7517749678815335,19,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0016540,GO:BP,protein autoprocessing,25907,5214,,IDA ISS,CASP1,10.830685618729097,14,mmusculus,mmusculus
query_1,FALSE,0.20869067395443275,26,92,1,0.010869565217391304,0.038461538461538464,GO:0006760,GO:BP,folic acid-containing compound metabolic process,25907,2445,,IEA,MTRR,10.830685618729097,6,mmusculus,mmusculus
query_1,FALSE,0.20909924031493374,1514,92,9,0.09782608695652174,0.0059445178335535,GO:0010629,GO:BP,negative regulation of gene expression,25907,4258,,"IEA,ISS IEA,ISS IEA,IBA,ISS ISO IEA,IEA,ISO,IMP,IMP","CALR,DHX36,PUS10,ZNFX1,RIDA,ANXA4,AQP4,CRYAA,CNPY2",1.6739632990638103,27,mmusculus,mmusculus
query_1,FALSE,0.20909924031493374,140,92,2,0.021739130434782608,0.014285714285714285,GO:0002702,GO:BP,positive regulation of production of molecular mediator of immune response,25907,1218,,"IMP,IMP","DHX36,CASP1",4.022826086956521,36,mmusculus,mmusculus
query_1,FALSE,0.21170089531021208,298,92,3,0.03260869565217391,0.010067114093959731,GO:0099173,GO:BP,postsynapse organization,25907,18830,,"ISS ISO,ISS ISO IEA,IMP","ARF1,DHX36,EPHA4",2.834877443828421,6,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0097164,GO:BP,ammonium ion metabolic process,25907,18277,,IMP,ALDH2,10.429549114331722,2,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0055094,GO:BP,response to lipoprotein particle,25907,14037,,IDA,NPC1,10.429549114331722,5,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0045187,GO:BP,"regulation of circadian sleep/wake cycle, sleep",25907,11162,,ISO,CASP1,10.429549114331722,17,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0150146,GO:BP,cell junction disassembly,25907,19895,,EXP IDA IMP ISO IEA,EPHA4,10.429549114331722,6,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0033238,GO:BP,regulation of amine metabolic process,25907,8030,,IMP,ALDH2,10.429549114331722,6,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0050891,GO:BP,multicellular organismal-level water homeostasis,25907,13163,,IDA IMP IGI IEA,AQP4,10.429549114331722,9,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0032691,GO:BP,negative regulation of interleukin-1 beta production,25907,7682,,ISO,AQP4,10.429549114331722,39,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:1902305,GO:BP,regulation of sodium ion transmembrane transport,25907,21899,,ISO,ARF1,10.429549114331722,26,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:2000738,GO:BP,positive regulation of stem cell differentiation,25907,25552,,IMP,DHX36,10.429549114331722,16,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0010575,GO:BP,positive regulation of vascular endothelial growth factor production,25907,4211,,IEA,ARNT,10.429549114331722,36,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0042753,GO:BP,positive regulation of circadian rhythm,25907,10253,,ISO,CASP1,10.429549114331722,7,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0046885,GO:BP,regulation of hormone biosynthetic process,25907,12253,,IEA,ARNT,10.429549114331722,18,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0048596,GO:BP,embryonic camera-type eye morphogenesis,25907,12696,,IMP,CRYAA,10.429549114331722,23,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:1990000,GO:BP,amyloid fibril formation,25907,24617,,IMP IEA,CLU,10.429549114331722,9,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0046337,GO:BP,phosphatidylethanolamine metabolic process,25907,11906,,ISS IBA IEA,CHKB,10.429549114331722,13,mmusculus,mmusculus
query_1,FALSE,0.21233951878304205,27,92,1,0.010869565217391304,0.037037037037037035,GO:0070841,GO:BP,inclusion body assembly,25907,16106,,ISS IEA,CLU,10.429549114331722,6,mmusculus,mmusculus
query_1,FALSE,0.21526746361841614,144,92,2,0.021739130434782608,0.013888888888888888,GO:1902652,GO:BP,secondary alcohol metabolic process,25907,22113,,"IEA,ISO","NPC1,SCP2",3.911080917874396,5,mmusculus,mmusculus
query_1,FALSE,0.21601003375111,303,92,3,0.03260869565217391,0.009900990099009901,GO:0097193,GO:BP,intrinsic apoptotic signaling pathway,25907,18297,,"ISO,IDA IMP IBA IEA,ISS IEA","ALDH2,BOK,CLU",2.7880972879896686,15,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0006007,GO:BP,glucose catabolic process,25907,1880,,IDA,PGAM2,10.057065217391305,13,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:1901071,GO:BP,glucosamine-containing compound metabolic process,25907,20911,,ISO,GFPT1,10.057065217391305,4,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0010165,GO:BP,response to X-ray,25907,3949,,ISO,LRP2,10.057065217391305,5,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,145,92,2,0.021739130434782608,0.013793103448275862,GO:0031623,GO:BP,receptor internalization,25907,7200,,"ISS ISO,IDA IMP","ARF1,ATAD1",3.8841079460269867,9,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,4421,92,21,0.22826086956521738,0.004750056548292241,GO:0044085,GO:BP,cellular component biogenesis,25907,10811,,"IEA,IMP IEA,ISO,IMP IEA,ISS IEA,IDA ISS IBA NAS IEA,IEA,NAS,IEA,IEA,IMP,IDA IBA IEA,NAS,IDA,IDA IMP ISS IEA,IEA,ISS ISO IEA,ISS IBA IEA,IDA,IMP,ISS IEA","TAF2,CALR,ARF1,ATG7,CBR4,NFS1,PEX16,AP1M1,NDC1,MCAT,PLOD3,COX17,AP1S2,CASP1,PXDN,MRM3,AQP4,ANLN,BOK,CRYAA,CLU",1.3376055977892076,3,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0002092,GO:BP,positive regulation of receptor internalization,25907,676,,IMP,ATAD1,10.057065217391305,28,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,1310,92,8,0.08695652173913043,0.0061068702290076335,GO:0019953,GO:BP,sexual reproduction,25907,6041,,"IDA IEA,IEA,IDA,IMP,IMP,IGI,IEA,IMP","CALR,PGAM2,DHX36,NDC1,PLCD4,HPGDS,EXO1,ADRM1",1.719681380683704,2,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0008535,GO:BP,respiratory chain complex IV assembly,25907,3175,,IDA IBA IEA,COX17,10.057065217391305,9,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0062098,GO:BP,regulation of programmed necrotic cell death,25907,15595,,IMP,BOK,10.057065217391305,9,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0060907,GO:BP,positive regulation of macrophage cytokine production,25907,14821,,IMP,CASP1,10.057065217391305,52,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0031163,GO:BP,metallo-sulfur cluster assembly,25907,7041,,IDA ISS IBA NAS IEA,NFS1,10.057065217391305,6,mmusculus,mmusculus
query_1,FALSE,0.21603641470597829,28,92,1,0.010869565217391304,0.03571428571428571,GO:0016226,GO:BP,iron-sulfur cluster assembly,25907,5152,,IDA ISS IBA NAS IEA,NFS1,10.057065217391305,7,mmusculus,mmusculus
