query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,fold_enrichment,depth,species_code,species_label
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905167,GO:BP,positive regulation of lysosomal protein catabolic process,92,24023,,ISS,LRP2,1,27,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905207,GO:BP,regulation of cardiocyte differentiation,92,24052,,ISS IEA,DHX36,1,18,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905209,GO:BP,positive regulation of cardiocyte differentiation,92,24054,,ISS IEA,DHX36,1,25,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0140238,GO:BP,presynaptic endocytosis,92,19454,,NAS,AP3B2,1,11,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:2000026,GO:BP,regulation of multicellular organismal development,92,24952,,"ISS IEA,IEA,ISS IEA,IC","DHX36,EPHA4,LRP2,ARNT",1,9,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2000058,GO:BP,regulation of ubiquitin-dependent protein catabolic process,92,24976,,"IMP IBA,IMP","CLU,RYBP",1,22,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000059,GO:BP,negative regulation of ubiquitin-dependent protein catabolic process,92,24977,,IMP,RYBP,1,30,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000060,GO:BP,positive regulation of ubiquitin-dependent protein catabolic process,92,24978,,IMP IBA,CLU,1,30,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2000142,GO:BP,regulation of DNA-templated transcription initiation,92,25051,,"IDA,IMP","TAF2,DHX36",1,33,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2000144,GO:BP,positive regulation of DNA-templated transcription initiation,92,25053,,"IDA,IMP","TAF2,DHX36",1,46,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:2000145,GO:BP,regulation of cell motility,92,25054,,"IMP,IDA IMP,ISS","CALR,EPHA4,CUL5",1,8,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2000146,GO:BP,negative regulation of cell motility,92,25055,,"IMP,IMP","CALR,EPHA4",1,12,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2000147,GO:BP,positive regulation of cell motility,92,25056,,"IMP,IDA","CALR,EPHA4",1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000177,GO:BP,regulation of neural precursor cell proliferation,92,25070,,ISS IEA,LRP2,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1990830,GO:BP,cellular response to leukemia inhibitory factor,92,24872,,IEA,GFPT2,1,7,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000179,GO:BP,positive regulation of neural precursor cell proliferation,92,25072,,ISS IEA,LRP2,1,12,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2000242,GO:BP,negative regulation of reproductive process,92,25131,,"IMP,IEA","CALR,HPGDS",1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000254,GO:BP,regulation of male germ cell proliferation,92,25140,,IEA,HPGDS,1,16,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000255,GO:BP,negative regulation of male germ cell proliferation,92,25141,,IEA,HPGDS,1,24,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000300,GO:BP,regulation of synaptic vesicle exocytosis,92,25182,,EXP IDA IMP,VPS18,1,43,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000377,GO:BP,regulation of reactive oxygen species metabolic process,92,25249,,IDA,CBR1,1,10,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000379,GO:BP,positive regulation of reactive oxygen species metabolic process,92,25251,,IDA,CBR1,1,15,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000508,GO:BP,regulation of dendritic cell chemotaxis,92,25366,,IMP,CALR,1,32,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000510,GO:BP,positive regulation of dendritic cell chemotaxis,92,25368,,IMP,CALR,1,45,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000736,GO:BP,regulation of stem cell differentiation,92,25550,,ISS IEA,DHX36,1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000738,GO:BP,positive regulation of stem cell differentiation,92,25552,,ISS IEA,DHX36,1,16,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2000241,GO:BP,regulation of reproductive process,92,25130,,"IMP IEA,IEA","CALR,HPGDS",1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1990823,GO:BP,response to leukemia inhibitory factor,92,24870,,IEA,GFPT2,1,5,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1990778,GO:BP,protein localization to cell periphery,92,24850,,IDA,SCP2,1,7,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:1990748,GO:BP,cellular detoxification,92,24835,,"IDA IEA,IEA","GSTM2,PXDN",1,9,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905244,GO:BP,regulation of modification of synaptic structure,92,24081,,ISS IEA,EPHA4,1,14,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905247,GO:BP,positive regulation of aspartic-type peptidase activity,92,24082,,IGI,EPHA4,1,27,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905599,GO:BP,positive regulation of low-density lipoprotein receptor activity,92,24340,,ISS,CNPY2,1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905627,GO:BP,regulation of serotonin biosynthetic process,92,24361,,ISS IEA,ALDH2,1,18,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905634,GO:BP,regulation of protein localization to chromatin,92,24368,,IDA,CDK9,1,16,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905684,GO:BP,regulation of plasma membrane repair,92,24409,,IEA,CASP7,1,17,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905686,GO:BP,positive regulation of plasma membrane repair,92,24411,,IEA,CASP7,1,21,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905709,GO:BP,negative regulation of membrane permeability,92,24427,,IEA,BOK,1,4,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:1905710,GO:BP,positive regulation of membrane permeability,92,24428,,"IMP,ISS IEA","SPG7,BOK",1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905806,GO:BP,regulation of synapse pruning,92,24488,,IEA,EPHA4,1,16,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:1905897,GO:BP,regulation of response to endoplasmic reticulum stress,92,24561,,"ISS IEA,IMP","BOK,CLU",1,13,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905898,GO:BP,positive regulation of response to endoplasmic reticulum stress,92,24562,,ISS IEA,BOK,1,17,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905906,GO:BP,regulation of amyloid fibril formation,92,24570,,IDA TAS IEA,CLU,1,19,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905907,GO:BP,negative regulation of amyloid fibril formation,92,24571,,IDA TAS IEA,CLU,1,27,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905908,GO:BP,positive regulation of amyloid fibril formation,92,24572,,TAS,CLU,1,27,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905936,GO:BP,regulation of germ cell proliferation,92,24593,,IEA,HPGDS,1,14,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905937,GO:BP,negative regulation of germ cell proliferation,92,24594,,IEA,HPGDS,1,19,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905952,GO:BP,regulation of lipid localization,92,24607,,IDA NAS,SCP2,1,7,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1905954,GO:BP,positive regulation of lipid localization,92,24609,,IDA NAS,SCP2,1,9,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1990000,GO:BP,amyloid fibril formation,92,24617,,IDA TAS IEA,CLU,1,9,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1990386,GO:BP,mitotic cleavage furrow ingression,92,24710,,IEA,ARF1,1,18,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1990481,GO:BP,mRNA pseudouridine synthesis,92,24742,,IDA,TRUB2,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:1990542,GO:BP,mitochondrial transmembrane transport,92,24766,,IDA,SPG7,1,7,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000765,GO:BP,regulation of cytoplasmic translation,92,25576,,IMP,DHX36,1,27,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000767,GO:BP,positive regulation of cytoplasmic translation,92,25578,,IMP,DHX36,1,39,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001057,GO:BP,reactive nitrogen species metabolic process,92,25846,,IDA,CLU,1,2,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001108,GO:BP,positive regulation of Rho guanyl-nucleotide exchange factor activity,92,25875,,IDA,EPHA4,1,13,hsapiens,hsapiens
query_1,FALSE,1,11,92,11,0.11956521739130435,1,GO:2001141,GO:BP,regulation of RNA biosynthetic process,92,25908,,"IDA NAS,IDA TAS,IMP ISS IEA,IDA,IDA,IBA IEA,IMP,IMP IBA IEA,IDA IBA NAS IEA,IDA IBA IEA,IDA IBA IEA","TAF2,CALR,DHX36,CDK9,ANXA4,MGA,CLU,RYBP,ELF1,CIR1,ARNT",1,27,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001222,GO:BP,regulation of neuron migration,92,25958,,ISS,CUL5,1,22,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2001233,GO:BP,regulation of apoptotic signaling pathway,92,25968,,"ISS IEA,IMP TAS","BOK,CLU",1,20,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2001234,GO:BP,negative regulation of apoptotic signaling pathway,92,25969,,"IEA,IMP TAS","BOK,CLU",1,29,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001235,GO:BP,positive regulation of apoptotic signaling pathway,92,25970,,ISS IEA,BOK,1,29,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:2001242,GO:BP,regulation of intrinsic apoptotic signaling pathway,92,25977,,"ISS IEA,IMP","BOK,CLU",1,24,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001243,GO:BP,negative regulation of intrinsic apoptotic signaling pathway,92,25978,,IMP,CLU,1,35,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001244,GO:BP,positive regulation of intrinsic apoptotic signaling pathway,92,25979,,ISS IEA,BOK,1,35,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001252,GO:BP,positive regulation of chromosome organization,92,25987,,IMP,DHX36,1,16,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001257,GO:BP,regulation of cation channel activity,92,25989,,IDA,GSTM2,1,23,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001258,GO:BP,negative regulation of cation channel activity,92,25990,,IDA,GSTM2,1,34,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001259,GO:BP,positive regulation of cation channel activity,92,25991,,IDA,GSTM2,1,34,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001300,GO:BP,lipoxin metabolic process,92,26020,,ISS,PTGR1,1,5,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2001302,GO:BP,lipoxin A4 metabolic process,92,26022,,ISS,PTGR1,1,18,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:2000900,GO:BP,cyclodextrin metabolic process,92,25701,,IEA,NPC1,1,8,hsapiens,hsapiens
query_1,FALSE,1,7,92,7,0.07608695652173914,1,GO:0019953,GO:BP,sexual reproduction,92,6041,,"IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA","CALR,PGAM2,DHX36,NDC1,PLCD4,HPGDS,EXO1",1,2,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0140058,GO:BP,neuron projection arborization,92,19395,,ISS IEA,LRP2,1,25,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0140053,GO:BP,mitochondrial gene expression,92,19392,,IMP,TRUB2,1,9,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061136,GO:BP,regulation of proteasomal protein catabolic process,92,15027,,"IMP IBA,IMP","CLU,RYBP",1,21,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061156,GO:BP,pulmonary artery morphogenesis,92,15045,,ISS IEA,LRP2,1,15,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061157,GO:BP,mRNA destabilization,92,15046,,"IMP,IDA","DHX36,RIDA",1,58,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061158,GO:BP,3'-UTR-mediated mRNA destabilization,92,15047,,IMP,DHX36,1,59,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061178,GO:BP,regulation of insulin secretion involved in cellular response to glucose stimulus,92,15059,,ISS IEA,PIM3,1,73,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061179,GO:BP,negative regulation of insulin secretion involved in cellular response to glucose stimulus,92,15060,,ISS IEA,PIM3,1,91,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061351,GO:BP,neural precursor cell proliferation,92,15210,,ISS IEA,LRP2,1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061450,GO:BP,trophoblast cell migration,92,15269,,IMP,CALR,1,14,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061458,GO:BP,reproductive system development,92,15276,,"ISS IEA,IEA","LRP2,BOK",1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061462,GO:BP,protein localization to lysosome,92,15277,,IDA,CLU,1,9,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061098,GO:BP,positive regulation of protein tyrosine kinase activity,92,14992,,ISS,EPHA4,1,53,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061517,GO:BP,macrophage proliferation,92,15302,,IDA,CLU,1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061564,GO:BP,axon development,92,15345,,ISS IBA IEA,EPHA4,1,20,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061615,GO:BP,glycolytic process through fructose-6-phosphate,92,15369,,TAS IEA,PGAM2,1,58,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061620,GO:BP,glycolytic process through glucose-6-phosphate,92,15372,,TAS IEA,PGAM2,1,59,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061621,GO:BP,canonical glycolysis,92,15373,,TAS IEA,PGAM2,1,72,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0061640,GO:BP,cytoskeleton-dependent cytokinesis,92,15382,,"IEA,IDA IBA,IMP","ARF1,ANLN,SON",1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061668,GO:BP,mitochondrial ribosome assembly,92,15388,,IDA,MCAT,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061684,GO:BP,chaperone-mediated autophagy,92,15398,,IDA,CLU,1,13,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061718,GO:BP,glucose catabolic process to pyruvate,92,15411,,TAS IEA,PGAM2,1,21,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061740,GO:BP,protein targeting to lysosome involved in chaperone-mediated autophagy,92,15427,,IDA,CLU,1,38,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061817,GO:BP,endoplasmic reticulum-plasma membrane tethering,92,15456,,IEA,ESYT2,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061518,GO:BP,microglial cell proliferation,92,15303,,IDA,CLU,1,16,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061900,GO:BP,glial cell activation,92,15495,,IDA,CLU,1,9,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061097,GO:BP,regulation of protein tyrosine kinase activity,92,14991,,ISS,EPHA4,1,35,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061081,GO:BP,positive regulation of myeloid leukocyte cytokine production involved in immune response,92,14981,,IEA,DHX36,1,49,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060760,GO:BP,positive regulation of response to cytokine stimulus,92,14713,,IMP,CASP1,1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060761,GO:BP,negative regulation of response to cytokine stimulus,92,14714,,IEA,PXDN,1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060840,GO:BP,artery development,92,14770,,ISS IEA,LRP2,1,9,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060914,GO:BP,heart formation,92,14828,,ISS IEA,LRP2,1,14,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060976,GO:BP,coronary vasculature development,92,14887,,ISS IEA,LRP2,1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060977,GO:BP,coronary vasculature morphogenesis,92,14888,,ISS IEA,LRP2,1,16,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060982,GO:BP,coronary artery morphogenesis,92,14893,,ISS IEA,LRP2,1,19,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0060996,GO:BP,dendritic spine development,92,14904,,"ISS IEA,ISS IEA","DHX36,EPHA4",1,21,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0060997,GO:BP,dendritic spine morphogenesis,92,14905,,"ISS IEA,ISS IEA","DHX36,EPHA4",1,34,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060998,GO:BP,regulation of dendritic spine development,92,14906,,ISS IEA,DHX36,1,25,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061082,GO:BP,myeloid leukocyte cytokine production,92,14982,,IEA,DHX36,1,16,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0060999,GO:BP,positive regulation of dendritic spine development,92,14907,,ISS IEA,DHX36,1,28,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061003,GO:BP,positive regulation of dendritic spine morphogenesis,92,14911,,ISS IEA,DHX36,1,73,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061008,GO:BP,hepaticobiliary system development,92,14916,,"IEA,IEA","NPC1,ACADM",1,6,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061013,GO:BP,regulation of mRNA catabolic process,92,14920,,"IMP,IDA","DHX36,RIDA",1,44,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061014,GO:BP,positive regulation of mRNA catabolic process,92,14921,,"IMP,IDA","DHX36,RIDA",1,52,hsapiens,hsapiens
query_1,FALSE,1,11,92,11,0.11956521739130435,1,GO:0061024,GO:BP,membrane organization,92,14925,,"IEA,IMP,IEA,NAS,NAS,IEA,IMP,IDA IBA,IBA IEA,ISS IEA,IMP","CASP7,NPC1,ARF1,VPS18,AP3B2,SCP2,SPG7,SEC13,STX5,BOK,CLU",1,4,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061025,GO:BP,membrane fusion,92,14926,,"NAS,IBA IEA","VPS18,STX5",1,5,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061041,GO:BP,regulation of wound healing,92,14941,,IDA IEA,KLKB1,1,10,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061045,GO:BP,negative regulation of wound healing,92,14945,,IDA IEA,KLKB1,1,17,hsapiens,hsapiens
query_1,FALSE,1,6,92,6,0.06521739130434782,1,GO:0061061,GO:BP,muscle structure development,92,14961,,"IEA,IEA,IEA,IEA,IMP,ISS IEA","CASP7,CALR,ACADM,CHKB,CDK9,LRP2",1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061077,GO:BP,chaperone-mediated protein folding,92,14977,,IDA,CLU,1,13,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0061001,GO:BP,regulation of dendritic spine morphogenesis,92,14909,,"ISS IEA,ISS IEA","DHX36,EPHA4",1,48,hsapiens,hsapiens
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0061919,GO:BP,process utilizing autophagic mechanism,92,15503,,"IGI IEA,IMP IGI ISS IBA IEA,IEA,IMP,IDA","NPC1,ATG7,VPS18,BOK,CLU",1,2,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0061982,GO:BP,meiosis I cell cycle process,92,15545,,IEA,NDC1,1,8,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0062012,GO:BP,regulation of small molecule metabolic process,92,15559,,"IEA,IC","ACADM,ARNT",1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070444,GO:BP,oligodendrocyte progenitor proliferation,92,15893,,ISS IEA,LRP2,1,14,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070445,GO:BP,regulation of oligodendrocyte progenitor proliferation,92,15894,,ISS IEA,LRP2,1,20,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070447,GO:BP,positive regulation of oligodendrocyte progenitor proliferation,92,15896,,ISS IEA,LRP2,1,41,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070458,GO:BP,cellular detoxification of nitrogen compound,92,15901,,IDA,GSTM2,1,14,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0070482,GO:BP,response to oxygen levels,92,15915,,"IDA,IMP,IDA IEA","ATG7,EPHA4,ARNT",1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070570,GO:BP,regulation of neuron projection regeneration,92,15953,,ISS IEA,EPHA4,1,37,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070571,GO:BP,negative regulation of neuron projection regeneration,92,15954,,ISS IEA,EPHA4,1,45,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0070588,GO:BP,calcium ion transmembrane transport,92,15965,,"IDA IC,IDA,IEA","GSTM2,SPG7,CUL5",1,14,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070613,GO:BP,regulation of protein processing,92,15984,,TAS,KLKB1,1,28,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0070647,GO:BP,protein modification by small protein conjugation or removal,92,16003,,"IBA,IMP,IDA IBA IEA,IEA","ATG7,VPS18,CUL5,ARNT",1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070373,GO:BP,negative regulation of ERK1 and ERK2 cascade,92,15860,,IDA,EPHA4,1,29,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0070661,GO:BP,leukocyte proliferation,92,16014,,"ISS IEA,IDA","ENPP3,CLU",1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070663,GO:BP,regulation of leukocyte proliferation,92,16016,,ISS IEA,ENPP3,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070664,GO:BP,negative regulation of leukocyte proliferation,92,16017,,ISS IEA,ENPP3,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070666,GO:BP,regulation of mast cell proliferation,92,16019,,ISS IEA,ENPP3,1,10,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070667,GO:BP,negative regulation of mast cell proliferation,92,16020,,ISS IEA,ENPP3,1,15,hsapiens,hsapiens
query_1,FALSE,1,21,92,21,0.22826086956521738,1,GO:0070727,GO:BP,cellular macromolecule localization,92,16048,,"IDA IEA,IDA,IBA IEA,ISS IEA,IEA,IDA IMP,IEA,IEA,IEA,NAS IEA,IEA,IDA,IDA IBA,IDA,ISS IEA,IDA IEA,IBA NAS IEA,IEA,IDA ISS IBA TAS IEA,IBA IEA,IDA","CALR,NPC1,ARF1,DHX36,ATG7,PEX16,VPS18,AP3B2,AP1M1,NDC1,PLOD3,SCP2,ATAD1,CDK9,PIM3,LRP2,SEC13,AP1S2,IPO5,STX5,CLU",1,5,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0070831,GO:BP,basement membrane assembly,92,16100,,"IEA,IMP ISS IEA","PLOD3,PXDN",1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0070841,GO:BP,inclusion body assembly,92,16106,,IMP,CLU,1,6,hsapiens,hsapiens
